ra,dec,id,name,mag,bv
283.5425,-22.745,7116, 32Nu 1Sgr,4.83,1.41
281.444583,74.085556,7117,HR7117,5.27,0.92
283.679583,-15.603056,7119,HR7119,5.1,0.17
283.779583,-22.671389,7120, 35Nu 2Sgr,4.99,1.33
283.81625,-26.296667,7121, 34Sig Sgr,2.02,-0.22
284.070417,-42.710556,7122,HR7122,5.36,1.0
282.895833,52.975,7123,HR7123,5.51,0.84
281.5925,75.433889,7124, 50    Dra,5.35,0.05
282.800417,59.388333,7125, 47Omi Dra,4.66,1.19
283.879167,-16.376667,7126,HR7126,5.79,0.36
284.651667,-60.200556,7127,   Ome Pav,5.14,1.37
284.0025,-23.173611,7128,HR7128,5.93,-0.02
284.16875,-37.343333,7129,HR7129,5.38,-0.14
283.431667,36.971667,7131, 11Del1Lyr,5.58,-0.15
283.555,27.909444,7132,HR7132,5.62,1.35
283.687083,22.645,7133,113    Her,4.59,0.78
284.615417,-52.938611,7134,   Lam Tel,4.87,-0.05
283.864583,6.615278,7135,HR7135,5.57,1.04
283.306667,50.708333,7137,HR7137,4.92,0.9
283.625833,36.898889,7139, 12Del2Lyr,4.3,1.68
284.055,4.203611,7141, 63The1Ser,4.62,0.17
284.060833,4.201944,7142, 63The2Ser,4.98,0.2
284.335417,-20.656389,7145, 36Xi 1Sgr,5.08,0.13
283.7175,41.602778,7146,HR7146,5.44,1.03
284.025833,18.105278,7148,HR7148,5.69,1.09
284.265417,-5.846111,7149,   Eta Sct,4.83,1.08
284.4325,-21.106667,7150, 37Xi 2Sgr,3.51,1.18
284.680833,-37.1075,7152,   Eps CrA,4.87,0.41
283.69625,48.859722,7154,HR7154,5.77,0.43
283.83375,43.946111,7157, 13    Lyr,4.04,1.59
284.319167,2.535278,7158, 64    Ser,5.57,0.0
285.87375,-68.755278,7161,HR7161,5.88,0.56
284.256667,32.901389,7162,HR7162,5.22,0.59
284.56125,17.360833,7165,HR7165,5.38,0.8
284.849167,-12.840556,7166,HR7166,5.53,-0.04
284.695417,13.906667,7167, 10    Aql,5.89,0.25
284.77375,13.6225,7172, 11    Aql,5.23,0.53
284.507917,38.266111,7174,HR7174,5.89,-0.17
284.1875,57.815,7175, 48    Dra,5.66,1.15
284.905833,15.068333,7176, 13Eps Aql,4.02,1.08
284.735833,32.689444,7178, 14Gam Lyr,3.24,-0.05
283.599583,71.297222,7180, 52Ups Dra,4.82,1.15
284.939583,26.230556,7181,HR7181,5.27,1.24
284.106667,65.258056,7187,HR7187,5.63,0.95
285.77875,-42.095278,7188,   Zet CrA,4.75,-0.02
285.989167,-51.018611,7190,HR7190,5.93,1.24
285.00375,32.145556,7192, 15Lam Lyr,4.93,1.47
285.42,-5.738889,7193, 12    Aql,4.02,1.09
285.652917,-29.880278,7194, 38Zet Sgr,2.6,0.08
285.615417,-24.846944,7195,HR7195,5.65,1.23
285.82375,-38.253333,7197,HR7197,5.74,0.32
285.3225,26.291389,7202,HR7202,5.69,-0.08
285.727083,-3.698889,7209, 14    Aql,5.42,0.0
285.057083,50.533611,7210,HR7210,5.38,-0.18
286.104583,-31.046944,7211,HR7211,5.5,0.03
286.582917,-52.340833,7213,   Rho Tel,5.16,0.53
285.884167,1.818889,7214,HR7214,5.83,0.18
285.36,46.934722,7215, 16    Lyr,5.01,0.19
286.170833,-21.741667,7217, 39Omi Sgr,3.77,1.01
285.180833,55.658333,7218, 49    Dra,5.48,0.86
287.469583,-68.424722,7221,HR7221,5.33,0.91
286.731667,-48.299167,7223,HR7223,5.97,-0.02
286.24,-4.031389,7225, 15    Aql,5.42,1.12
286.604583,-37.063333,7226,   Gam CrA,4.93,0.52
286.604583,-37.063333,7227,   Gam CrA,4.99,0.52
317.1925,-88.956389,7228,   Sig Oct,5.47,0.27
286.421667,-15.660278,7230,HR7230,5.97,-0.02
286.735,-27.670556,7234, 40Tau Sgr,3.32,1.19
286.3525,13.863333,7235, 17Zet Aql,2.99,0.01
286.562083,-4.8825,7236, 16Lam Aql,3.44,-0.09
286.24125,31.744444,7237,HR7237,5.56,1.54
287.087083,-40.496667,7242,   Del CrA,4.59,1.09
286.744167,11.071389,7248, 18    Aql,5.09,-0.07
287.069583,-19.29,7249,HR7249,5.54,-0.11
286.66,24.250833,7250,HR7250,5.77,0.09
286.23,53.396667,7251, 51    Dra,5.38,-0.01
286.657083,28.628611,7253,HR7253,5.55,0.29
287.367917,-37.904444,7254,   Alp CrA,4.11,0.04
287.490833,-41.8925,7257,HR7257,5.88,-0.08
287.507083,-39.340833,7259,   Bet CrA,4.11,1.2
286.856667,32.501667,7261, 17    Lyr,5.23,0.34
286.825417,36.100278,7262, 18Iot Lyr,5.28,-0.11
287.440833,-21.023611,7264, 41Pi  Sgr,2.89,0.35
287.249583,6.073333,7266, 19    Aql,5.22,0.35
287.1075,52.425556,7275,HR7275,5.81,1.09
288.307083,-25.906667,7277,HR7277,5.8,1.38
289.3,-66.661389,7278,HR7278,5.53,0.18
288.169583,-7.939444,7279, 20    Aql,5.34,0.13
288.665417,-45.193333,7281,HR7281,5.92,0.9
288.314583,-12.2825,7282,HR7282,5.51,1.44
287.941667,31.283333,7283, 19    Lyr,5.98,-0.07
288.152917,21.554444,7286,HR7286,5.93,0.03
288.427917,2.293611,7287, 21    Aql,5.15,-0.07
289.090417,-45.466389,7289,HR7289,5.4,1.35
288.885,-25.256667,7292, 42Psi Sgr,4.85,0.56
287.91875,56.859167,7295, 53    Dra,5.12,1.01
288.439583,39.146111,7298, 20Eta Lyr,4.39,-0.15
288.760833,20.203333,7299,HR7299,6.0,0.88
288.83375,15.083611,7300,HR7300,5.57,1.07
288.8225,21.232222,7301,  1    Sge,5.64,0.11
288.853333,30.526389,7302,HR7302,5.85,1.67
289.129167,4.834722,7303, 22    Aql,5.59,0.08
289.40875,-18.953056,7304, 43    Sgr,4.96,1.02
289.054167,21.390278,7306,  1    Vul,4.77,-0.05
289.111667,14.544722,7307,HR7307,5.63,-0.02
288.48,57.705,7309, 54    Dra,4.99,1.16
288.13875,67.661667,7310, 57Del Dra,3.07,1.0
287.290833,76.560556,7312, 59    Dra,5.13,0.31
289.092083,38.133611,7314, 21The Lyr,4.36,1.26
289.454167,11.595278,7315, 25Ome1Aql,5.28,0.2
289.916667,-35.421389,7316,HR7316,5.59,-0.13
289.431667,23.025556,7318,  2    Vul,5.43,0.02
289.635417,1.085278,7319, 23    Aql,5.1,1.15
289.214167,46.999167,7322,HR7322,6.0,0.44
290.15875,-22.4025,7327,HR7327,5.58,0.27
289.275833,53.368611,7328,  1Kap Cyg,3.77,0.96
290.712917,-54.423611,7329,   Eta Tel,5.05,0.02
289.91375,12.374722,7331, 28    Aql,5.53,0.26
290.137083,-5.415833,7333, 26    Aql,5.01,0.92
290.14875,-0.892222,7336, 27    Aql,5.49,-0.04
290.659583,-44.458889,7337,   Bet1Sgr,4.01,-0.1
290.418333,-17.847222,7340, 44Rho1Sgr,3.93,0.22
290.431667,-15.955,7342, 46Ups Sgr,4.61,0.1
290.805,-44.799722,7343,   Bet2Sgr,4.29,0.34
290.462083,-18.308333,7344, 45Rho2Sgr,5.87,1.06
290.971667,-40.616111,7348,   Alp Sgr,3.97,-0.1
290.589583,-0.2525,7349,HR7349,5.83,1.09
288.8875,73.355556,7352, 60Tau Dra,4.45,1.25
290.067083,57.645278,7356,HR7356,5.91,1.58
290.712083,26.2625,7358,  3    Vul,5.18,-0.12
291.267083,-29.309167,7360,HR7360,5.93,1.26
291.31875,-24.508611,7362, 47Chi1Sgr,5.03,0.23
291.37375,-23.962222,7363, 49Chi3Sgr,5.43,1.43
291.34,-13.896944,7367,HR7367,5.69,1.43
291.950417,-54.325278,7370,HR7370,5.69,1.4
290.167083,65.714722,7371, 58Pi  Dra,4.59,0.02
291.031667,29.621389,7372,  2    Cyg,4.97,-0.1
291.2425,11.944444,7373, 31    Aql,5.16,0.77
291.58,-21.776667,7375, 50    Sgr,5.59,1.22
291.374583,3.114722,7377, 30Del Aql,3.36,0.32
291.54625,-15.053056,7378,HR7378,5.72,0.02
291.735417,-29.743333,7380,HR7380,5.67,0.0
290.985417,43.388056,7382,HR7382,5.84,0.92
292.795417,-68.433889,7383,HR7383,5.96,1.64
291.369167,19.798611,7385,  4    Vul,5.16,0.98
291.629583,0.338611,7387, 32Nu  Aql,4.66,0.6
291.600417,13.023889,7389,HR7389,5.74,0.47
291.555,20.097778,7390,  5    Vul,5.63,-0.01
291.619583,19.891389,7391,HR7391,5.81,1.55
292.349583,-43.445833,7392,HR7392,5.71,0.22
291.537917,36.317778,7395,  4    Cyg,5.15,-0.12
292.086667,2.930278,7397,HR7397,5.85,0.01
292.4675,-26.985556,7398,HR7398,5.52,1.12
292.254167,1.950278,7400, 35    Aql,5.8,0.08
292.17625,24.665,7405,  6Alp Vul,4.44,1.5
292.2375,24.768611,7406,  8    Vul,5.81,1.03
292.342083,14.595833,7407,HR7407,5.56,1.05
291.857917,52.320556,7408,  7Iot1Cyg,5.75,0.0
293.224167,-53.185833,7411,HR7411,5.75,0.3
292.665833,-2.788889,7414, 36    Aql,5.03,1.75
293.34,-45.271944,7416,HR7416,5.61,-0.04
292.680417,27.959722,7417,  6Bet1Cyg,3.08,1.13
292.68875,27.965278,7418,  6Bet2Cyg,5.11,-0.1
292.42625,51.729722,7420, 10Iot2Cyg,3.79,0.14
292.840833,26.617222,7421,HR7421,5.87,0.93
293.535417,-40.034722,7422,HR7422,5.89,0.09
293.804167,-48.099167,7424,   Iot Tel,4.9,1.09
292.942917,34.453056,7426,  8    Cyg,4.74,-0.14
292.830417,50.306667,7427,HR7427,5.53,1.25
293.5225,7.378889,7429, 38Mu  Aql,4.45,1.17
293.780417,-10.560278,7430, 37    Aql,5.12,1.13
294.007083,-24.719167,7431, 51    Sgr,5.65,0.19
293.645417,19.773333,7437,  9    Vul,5.0,-0.09
294.176667,-24.883611,7440, 52    Sgr,4.6,-0.07
293.712083,29.463056,7441,  9    Cyg,5.38,0.55
293.423333,49.2625,7442,HR7442,5.96,1.64
294.26375,-18.231111,7443,HR7443,5.64,1.26
293.671667,42.412778,7444,HR7444,5.35,0.05
294.222917,-7.0275,7446, 39Kap Aql,4.95,0.0
294.180417,-1.286389,7447, 41Iot Aql,4.36,-0.08
293.5825,51.236667,7451,HR7451,5.73,0.48
294.393333,-14.301667,7454,HR7454,5.47,0.5
294.21875,11.273333,7456,HR7456,5.98,0.88
294.447083,-4.6475,7460, 42    Aql,5.46,0.43
293.09,69.661111,7462, 61Sig Dra,4.68,0.79
294.3225,16.462778,7463,  4Eps Sge,5.66,1.02
294.157917,44.695,7468,HR7468,5.17,0.93
294.110417,50.221111,7469, 13The Cyg,4.48,0.38
295.029583,-23.428611,7473,HR7473,5.97,1.04
294.798333,5.397778,7474, 44Sig Aql,5.17,0.03
294.844167,30.153333,7478, 12Phi Cyg,4.69,0.97
295.024167,18.013889,7479,  5Alp Sge,4.37,0.78
295.180417,-0.621111,7480, 45    Aql,5.67,0.11
294.860417,42.818333,7483, 14    Cyg,5.4,-0.08
294.671667,54.973889,7484,HR7484,5.82,0.44
295.262083,17.476111,7488,  6Bet Sge,4.37,1.05
295.629583,-16.123889,7489, 55    Sgr,5.06,0.33
295.209167,45.525,7495,HR7495,5.06,0.4
295.889583,-15.47,7496,HR7496,5.49,0.46
295.641667,11.826667,7497, 47Chi Aql,5.27,0.57
297.355417,-72.503333,7498,HR7498,5.41,0.22
295.685833,32.426667,7502,HR7502,5.94,0.11
295.45375,50.525278,7503, 16    Cyg,5.96,0.64
295.92875,25.771944,7506, 10    Vul,5.49,0.93
296.505,-31.908611,7507,HR7507,5.52,0.02
297.005,-56.3625,7510,   Nu  Tel,5.35,0.2
295.9375,41.773056,7514,HR7514,5.84,1.57
296.590417,-19.761111,7515, 56    Sgr,4.86,0.93
296.069167,37.354444,7517, 15    Cyg,4.89,0.95
296.41625,7.613333,7519, 49Ups Aql,5.91,0.18
296.565,10.613333,7525, 50Gam Aql,2.72,1.52
296.24375,45.130833,7528, 18Del Cyg,2.87,-0.03
297.686667,-59.193056,7531,HR7531,5.42,0.08
296.606667,33.727778,7534, 17    Cyg,4.99,0.47
296.847083,18.534167,7536,  7Del Sge,3.82,1.41
297.5575,-47.557222,7537,HR7537,5.94,1.7
296.9525,25.383889,7540,HR7540,5.95,0.99
296.865833,38.4075,7543,HR7543,5.77,-0.06
297.175417,11.815833,7544, 52Pi  Aql,5.72,
296.077083,69.336944,7545,HR7545,5.92,0.05
297.244583,19.142222,7546,  8Zet Sge,5.0,0.1
298.156667,-54.971111,7548,HR7548,5.74,0.92
297.960833,-39.874444,7552,HR7552,5.33,-0.06
297.695,-10.763611,7553, 51    Aql,5.39,0.38
297.695833,8.868333,7557, 53Alp Aql,0.77,0.22
297.756667,10.415556,7560, 54Omi Aql,5.11,0.55
298.05,-19.045,7561, 57    Sgr,5.92,0.98
297.64125,32.914167,7564,   Chi Cyg,4.23,1.82
297.767083,22.61,7565, 12    Vul,4.95,-0.14
297.641667,38.7225,7566, 19    Cyg,5.12,1.69
297.655417,40.599722,7567,HR7567,5.69,-0.04
298.118333,1.005556,7570, 55Eta Aql,3.9,0.89
298.006667,24.992222,7573,HR7573,5.57,0.71
298.327917,-3.114444,7575,HR7575,5.65,0.2
297.657083,52.988056,7576, 20    Cyg,5.03,1.28
299.672083,-69.163889,7579,HR7579,5.75,0.23
298.815417,-41.868333,7581,   Iot Sgr,4.13,1.08
297.043333,70.267778,7582, 63Eps Dra,3.83,0.89
298.534167,-8.574167,7584, 56    Aql,5.79,1.64
299.275833,-58.901389,7587,HR7587,5.26,-0.01
297.99625,47.0275,7589,HR7589,5.62,-0.07
300.147917,-72.910556,7590,   Eps Pav,3.96,-0.03
298.03,47.931944,7591,HR7591,5.91,-0.18
298.365417,24.079722,7592, 13    Vul,4.58,-0.06
298.656667,-8.227222,7593, 57    Aql,5.71,-0.08
298.562083,8.461389,7595, 59Xi  Aql,4.71,1.05
298.686667,0.273611,7596, 58    Aql,5.61,0.1
298.96,-26.299444,7597, 58Ome Sgr,4.7,0.75
298.629583,24.319444,7601,HR7601,5.52,-0.02
298.828333,6.406667,7602, 60Bet Aql,3.71,0.86
300.095833,-66.949444,7603,   Mu 1Pav,5.76,1.04
299.236667,-27.17,7604, 59    Sgr,4.52,1.46
298.70125,36.996111,7606,HR7606,5.76,0.75
298.3225,57.523611,7608, 23    Cyg,5.14,-0.13
299.005417,16.634722,7609, 10    Sge,5.36,0.67
299.059583,11.423889,7610, 61Phi Aql,5.28,-0.01
300.468333,-66.944167,7612,   Mu 2Pav,5.31,1.22
298.965417,38.486667,7613, 22    Cyg,4.94,-0.08
299.4875,-15.491389,7614, 61    Sgr,5.02,0.05
299.076667,35.083333,7615, 21Eta Cyg,3.89,1.02
299.738333,-26.195556,7618, 60    Sgr,4.83,0.9
298.9075,52.438889,7619, 24Psi Cyg,4.92,0.12
299.439167,16.789167,7622, 11    Sge,5.53,-0.05
299.934167,-35.276389,7623,   The1Sgr,4.37,-0.15
299.96375,-34.697778,7624,   The2Sgr,5.3,0.17
300.43625,-59.376111,7625,HR7625,5.13,1.53
299.307917,40.368056,7628,HR7628,5.45,-0.1
300.06625,-37.702222,7629,HR7629,5.95,1.0
300.20125,-45.113056,7630,HR7630,5.81,0.28
300.084583,-33.703889,7631,HR7631,5.66,0.49
298.980833,58.846111,7633,HR7633,4.96,1.59
299.689167,19.492222,7635, 12Gam Sge,3.47,1.57
299.9475,-9.958333,7637,HR7637,5.88,0.58
299.658333,30.983611,7640,HR7640,5.49,-0.06
299.79375,23.101389,7641, 14    Vul,5.67,
300.01375,17.516667,7645, 13    Sge,5.37,1.67
299.835417,45.772222,7646,HR7646,5.92,0.16
299.98,37.042778,7647, 25    Cyg,5.19,-0.17
300.245417,8.558056,7648,HR7648,5.91,1.52
300.494167,-13.636944,7649, 63    Sgr,5.71,0.08
300.664583,-27.709722,7650, 62    Sgr,4.58,1.65
300.889583,-37.940833,7652,HR7652,4.77,1.41
300.275417,27.753611,7653, 15    Vul,4.64,0.18
299.619583,63.534167,7654,HR7654,5.96,0.09
300.43625,24.800278,7656,HR7656,5.88,-0.12
300.505833,24.938056,7657, 16    Vul,5.22,0.36
301.081667,-32.056389,7659,HR7659,4.99,1.21
300.34,50.104722,7660, 26    Cyg,5.05,1.11
300.818333,18.500556,7662,HR7662,5.96,1.42
300.875,16.031389,7664,HR7664,5.67,-0.1
302.181667,-66.181944,7665,   Del Pav,3.56,0.76
301.096667,-0.709444,7667, 62    Aql,5.68,1.3
301.034583,7.278056,7669, 63Tau Aql,5.52,1.06
300.905833,29.896667,7670,HR7670,5.71,0.73
301.025833,17.07,7672, 15    Sge,5.8,0.61
301.846667,-52.880833,7673,   Xi  Tel,4.94,1.62
300.36875,64.821111,7676, 64    Dra,5.27,1.56
301.150417,32.218611,7678,HR7678,5.64,0.54
301.289583,19.991111,7679, 16Eta Sge,5.1,1.06
300.704583,67.873611,7685, 67Rho Dra,4.51,1.32
301.7225,23.614444,7688, 17    Vul,5.07,-0.18
301.590833,35.9725,7689, 27    Cyg,5.36,0.85
302.0075,-0.678333,7690, 64    Aql,5.99,1.02
301.5575,53.165833,7697,HR7697,5.85,0.39
301.386667,61.995556,7701, 66    Dra,5.39,1.18
302.799583,-36.101111,7703,HR7703,5.32,0.87
302.356667,36.839722,7708, 28    Cyg,4.93,-0.13
302.82625,-0.821389,7710, 65The Aql,3.23,-0.07
302.639583,26.904167,7711, 18    Vul,5.52,0.08
303.579167,-52.445556,7714,HR7714,5.65,1.5
303.107917,-12.6175,7715,  2Xi 2Cap,5.85,0.48
302.95,26.808889,7718, 19    Vul,5.49,1.41
303.002917,26.478889,7719, 20    Vul,5.92,-0.11
303.307917,-1.009444,7720, 66    Aql,5.47,1.43
303.8225,-27.032778,7722,HR7722,5.73,0.88
303.569167,15.1975,7724, 67Rho Aql,4.95,0.08
302.895417,62.078611,7727, 68    Dra,5.75,0.47
303.325,46.815833,7730, 30    Cyg,4.83,0.09
303.560417,28.694722,7731, 21    Vul,5.18,0.18
303.407917,46.741389,7735, 31    Cyg,3.79,1.28
303.633333,36.806389,7736, 29    Cyg,4.97,0.14
303.81625,25.591944,7739,HR7739,4.78,-0.18
303.349583,56.567778,7740, 33    Cyg,4.3,0.11
303.875833,23.508611,7741, 22    Vul,5.15,1.04
303.365417,60.640556,7742,HR7742,5.79,1.47
303.84875,33.729444,7743,HR7743,5.66,0.91
303.942083,27.814167,7744, 23    Vul,4.52,1.26
304.412083,-12.508333,7747,  5Alp1Cap,4.24,1.07
304.505833,-21.81,7748,  4    Cap,5.87,1.0
302.222083,77.711389,7750,  1Kap Cep,4.39,-0.05
303.867917,47.714444,7751, 32    Cyg,3.98,1.52
304.19625,24.671111,7753, 24    Vul,5.32,0.95
304.51375,-12.544722,7754,  6Alp2Cap,3.57,0.94
304.0025,45.579444,7756,HR7756,5.91,0.38
304.230417,40.365,7759,HR7759,5.24,1.65
304.848333,-19.118611,7761,  7Sig Cap,5.28,1.4
304.446667,38.033056,7763, 34    Cyg,4.81,0.42
304.529167,40.732222,7767,HR7767,5.84,0.1
304.619167,37.0,7769, 36    Cyg,5.58,0.06
304.662917,34.982778,7770, 35    Cyg,5.17,0.65
305.165833,-12.759167,7773,  8Nu  Cap,4.76,-0.05
305.000833,13.548056,7774,HR7774,5.95,0.31
305.252917,-14.781389,7776,  9Bet Cap,3.08,0.79
305.614583,-42.049722,7779,   Kap1Sgr,5.59,0.0
305.089167,17.793056,7780,HR7780,5.8,1.49
304.603333,55.397222,7781,HR7781,5.76,0.11
304.380417,66.853889,7783,HR7783,5.93,0.58
308.322917,-80.965,7785,HR7785,5.77,1.14
305.971667,-42.422778,7787,   Kap2Sgr,5.64,0.2
305.514167,24.446111,7789, 25    Vul,5.54,-0.06
306.412083,-56.735,7790,   Alp Pav,1.94,-0.2
304.902917,62.2575,7792, 71    Dra,5.72,-0.05
305.794583,5.343056,7794,HR7794,5.31,0.97
305.557083,40.256667,7796, 37Gam Cyg,2.2,0.68
305.5225,45.795,7798,HR7798,5.58,1.08
305.68875,41.026111,7800,HR7800,5.93,1.6
306.361667,-28.663333,7801,HR7801,5.85,1.1
305.025,68.880278,7804,HR7804,5.55,1.59
305.2975,63.980278,7805,HR7805,5.69,1.56
305.965417,32.19,7806, 39    Cyg,4.43,1.33
305.935,37.476389,7807,HR7807,5.9,-0.2
306.41875,21.409722,7811,HR7811,5.66,0.93
309.5775,-81.288889,7812,HR7812,5.91,1.71
306.83,-18.211667,7814, 10Pi  Cap,5.25,-0.07
307.215,-17.813611,7822, 11Rho Cap,4.78,0.38
306.892917,38.440278,7826, 40    Cyg,5.62,0.06
306.759583,49.383333,7828, 43    Cyg,5.69,0.26
307.474583,-18.583333,7830, 12Omi Cap,5.94,0.08
307.4125,-2.885556,7831, 69    Aql,4.91,1.15
307.34875,30.368611,7834, 41    Cyg,4.01,0.4
307.335,36.454722,7835, 42    Cyg,5.88,0.52
307.362917,56.068056,7843,HR7843,5.91,-0.04
307.514583,48.951667,7844, 45Ome1Cyg,4.95,-0.09
308.09875,-9.853333,7845,HR7845,5.65,0.69
308.479583,-44.516111,7846,   Nu  Mic,5.11,1.01
308.895,-60.581667,7848,   Phi1Pav,4.76,0.28
307.395417,62.994167,7850,  2The Cep,4.22,0.2
307.828333,49.220278,7851, 46Ome2Cyg,5.44,1.55
308.303333,11.303333,7852,  2Eps Del,4.03,-0.13
308.4875,13.027222,7858,  3Eta Del,5.38,0.07
309.397083,-61.53,7859,   Rho Pav,4.88,0.43
310.512083,-76.180556,7863,   Mu 1Oct,6.0,0.44
308.475833,35.250833,7866, 47    Cyg,4.61,1.6
309.391667,-47.291389,7869,   Alp Ind,3.11,1.0
308.47875,46.693889,7870,HR7870,5.78,-0.16
308.827083,14.674167,7871,  4Zet Del,4.68,0.11
309.181667,-2.55,7873, 70    Aql,4.89,1.6
310.010833,-60.548889,7875,   Phi2Pav,5.12,0.53
307.876667,74.954722,7879, 73    Dra,5.2,0.07
309.269583,26.461944,7880, 27    Vul,5.59,-0.07
310.487917,-66.760833,7881,   Ups Pav,5.15,-0.06
309.3875,14.595278,7882,  6Bet Del,3.63,0.44
309.454583,11.377778,7883,  5Iot Del,5.43,0.06
309.584583,-1.105278,7884, 71    Aql,4.32,0.95
309.818333,-14.954722,7889, 14Tau Cap,5.22,-0.12
309.630417,21.201111,7891, 29    Vul,4.82,-0.02
309.682917,13.315,7892,  8The Del,5.72,1.53
310.0825,-33.431944,7893,HR7893,5.47,1.12
309.632917,24.116111,7894, 28    Vul,5.04,-0.14
309.64625,23.680556,7895,HR7895,5.91,0.98
309.7825,10.086111,7896,  7Kap Del,5.05,0.72
309.85375,0.486389,7897,  1    Aqr,5.16,1.06
309.770833,15.838056,7899,HR7899,5.97,-0.14
310.0125,-18.138611,7900, 15Ups Cap,5.1,1.66
307.060833,81.422778,7901, 75    Dra,5.46,1.02
309.747917,30.334444,7904,HR7904,5.68,1.09
310.135417,-16.124167,7905,HR7905,5.8,1.0
309.909583,15.911944,7906,  9Alp Del,3.77,-0.06
307.364583,81.091389,7908, 74    Dra,5.96,0.92
310.34875,-31.598333,7909,HR7909,5.76,1.53
311.239583,-66.203056,7913,   Bet Pav,3.42,0.16
310.3175,14.583056,7918, 10    Del,5.99,1.24
310.012917,43.458611,7919,HR7919,5.95,1.19
311.009583,-51.921111,7920,   Eta Ind,4.51,0.27
310.260833,32.307222,7921, 49    Cyg,5.51,0.88
310.357917,45.280278,7924, 50Alp Cyg,1.25,0.09
310.485417,41.716944,7926,HR7926,5.67,-0.12
310.864583,15.074444,7928, 11Del Del,4.43,0.32
310.5525,50.34,7929, 51    Cyg,5.39,-0.1
311.58375,-39.199167,7933,HR7933,5.5,-0.1
312.325417,-68.776389,7934,   Sig Pav,5.41,1.12
311.52375,-25.270833,7936, 16Psi Cap,4.14,0.43
311.541667,-21.514167,7937, 17    Cap,5.93,0.04
311.21875,25.270556,7939, 30    Vul,4.91,1.18
311.415417,30.719722,7942, 52    Cyg,4.22,1.05
312.121667,-43.988611,7943,   Iot Mic,5.11,0.35
311.091667,56.488056,7944,HR7944,5.78,1.67
310.795833,66.6575,7945,  4    Cep,5.58,0.22
311.66125,16.124444,7947, 12Gam1Del,5.14,0.49
311.664583,16.124167,7948, 12Gam2Del,4.27,1.04
311.552917,33.970278,7949, 53Eps Cyg,2.46,1.03
311.919167,-9.495833,7950,  2Eps Aqr,3.77,0.0
311.934167,-5.027778,7951,  3    Aqr,4.42,1.65
312.370833,-46.226944,7952,   Zet Ind,4.89,1.52
311.95125,6.008333,7953, 13    Del,5.58,-0.02
311.337917,57.579722,7955,HR7955,4.51,0.54
311.795,34.374167,7956,HR7956,4.92,1.32
311.3225,61.838889,7957,  3Eta Cep,3.43,0.92
312.323333,-25.781389,7961,HR7961,5.86,-0.07
311.852083,36.490833,7963, 54Lam Cyg,4.53,-0.11
312.492083,-33.779722,7965,   Alp Mic,4.9,1.0
312.875417,-51.608333,7968,   Iot Ind,5.05,1.13
311.955417,47.831944,7969,HR7969,5.57,1.46
312.752917,-37.913333,7971,HR7971,5.52,1.38
312.4075,12.545278,7973, 15    Del,5.98,0.43
312.674167,-12.545,7976,HR7976,5.88,1.07
312.234583,46.114167,7977, 55    Cyg,4.84,0.41
312.955417,-26.919167,7980, 18Ome Cap,4.11,1.64
312.857083,-5.626389,7982,  4    Aqr,5.99,0.46
312.520417,44.059444,7984, 56    Cyg,5.04,0.2
313.03625,-5.506944,7985,  5    Aqr,5.55,-0.08
313.7025,-58.454167,7986,   Bet Ind,3.65,1.25
313.4175,-39.81,7987,HR7987,5.35,1.32
312.8675,28.250556,7988,HR7988,5.77,0.72
313.163333,-8.983333,7990,  6Mu  Aqr,4.73,0.32
313.032083,27.096944,7995, 31    Vul,4.59,0.83
313.699583,-17.923056,8000, 19    Cap,5.78,1.12
313.311667,44.387222,8001, 57    Cyg,4.78,-0.14
310.646667,82.531111,8002, 76    Dra,5.75,0.0
313.3275,45.181944,8003,HR8003,5.45,1.1
313.474583,33.437778,8005,HR8005,5.47,1.52
313.64,28.0575,8008, 32    Vul,5.01,1.48
313.902917,13.721389,8011, 17    Del,5.17,1.12
313.910833,12.568611,8012, 16    Del,5.58,0.12
314.197083,-26.296389,8013,HR8013,5.7,0.5
314.225,-9.6975,8015,  7    Aqr,5.51,1.47
311.889167,80.552222,8016,HR8016,5.39,1.12
314.419167,-16.031667,8018,HR8018,5.87,0.18
313.9575,47.417778,8020,HR8020,5.67,0.47
316.179167,-77.023889,8021,   Alp Oct,5.15,0.49
314.144583,44.925,8023,HR8023,5.96,0.05
314.10625,50.728611,8025,HR8025,5.81,0.3
314.107917,49.195833,8026,HR8026,5.9,1.04
315.089583,-51.265278,8027,HR8027,5.76,0.47
314.293333,41.167222,8028, 58Nu  Cyg,3.94,0.02
314.607917,10.839167,8030, 18    Del,5.48,0.93
314.568333,22.325833,8032, 33    Vul,5.31,1.4
314.768333,4.293611,8034,  1Eps Equ,5.23,0.46
314.58125,44.471667,8035,HR8035,5.55,0.97
315.01625,7.516389,8038,HR8038,5.99,0.26
315.322917,-32.257778,8039,   Gam Mic,4.67,0.89
314.625417,50.462222,8040,HR8040,5.61,-0.15
315.115417,19.329444,8044,HR8044,5.65,1.61
315.613333,-38.530556,8046,HR8046,5.94,1.11
314.956667,47.521111,8047, 59    Cyg,4.74,-0.05
315.741667,-38.631667,8048,   Zet Mic,5.3,0.41
314.855833,59.438611,8049,HR8049,5.51,1.4
315.30375,36.026111,8051,HR8051,5.97,0.98
315.295417,46.155833,8053, 60    Cyg,5.37,-0.21
316.309167,-54.727222,8055,   Mu  Ind,5.16,1.21
